City,Center,Date,Year,Month,Season,PM1.0_ATM_ug/m3,PM2.5_ATM_ug/m3,PM10_ATM_ug/m3,Temperature_F,Humidity_%,AQI
Mandalay,Jefferson Center,2020-01-13 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-14 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-15 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-16 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-17 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-18 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-19 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-20 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-21 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-22 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-23 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-24 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-25 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-26 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-27 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-28 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-29 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-30 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-01-31 00:00:00,2020,January,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-01 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-02 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-03 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-04 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-05 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-06 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-07 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-08 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-09 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-10 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-11 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-12 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-13 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-14 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-15 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-16 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-17 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-18 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-19 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-20 00:00:00,2020,February,Cool Season,19.18,28.92,33.4,91.19,53.36,86.37
Mandalay,Jefferson Center,2020-02-21 00:00:00,2020,February,Cool Season,70.58,114.13,126.04,85.51,40.16,181.27
Mandalay,Jefferson Center,2020-02-22 00:00:00,2020,February,Cool Season,80.75,132.06,144.04,85.33,44.99,190.53
Mandalay,Jefferson Center,2020-02-23 00:00:00,2020,February,Cool Season,94.29,159.07,174.43,85.11,48,209.49
Mandalay,Jefferson Center,2020-02-24 00:00:00,2020,February,Cool Season,82,139.25,153.57,85.13,47.98,194.24
Mandalay,Jefferson Center,2020-02-25 00:00:00,2020,February,Cool Season,76.11,128.56,144.55,86.56,41.78,188.72
Mandalay,Jefferson Center,2020-02-26 00:00:00,2020,February,Cool Season,40.48,67.02,77.33,86.86,40.52,156.95
Mandalay,Jefferson Center,2020-02-27 00:00:00,2020,February,Cool Season,24.94,40.24,49.14,82.9,47.26,112.67
Mandalay,Jefferson Center,2020-02-28 00:00:00,2020,February,Cool Season,37.08,60.65,72.73,82.49,47.32,153.66
Mandalay,Jefferson Center,2020-02-29 00:00:00,2020,February,Cool Season,49,79.32,90.08,85.7,41.96,163.30
Mandalay,Jefferson Center,2020-03-01 00:00:00,2020,March,Hot Season,69.07,111.2,123.93,87.53,40.36,179.76
Mandalay,Jefferson Center,2020-03-02 00:00:00,2020,March,Hot Season,59,95.25,106.93,88.45,37.82,171.52
Mandalay,Jefferson Center,2020-03-03 00:00:00,2020,March,Hot Season,55.59,89.38,101.58,88.29,37.59,168.49
Mandalay,Jefferson Center,2020-03-04 00:00:00,2020,March,Hot Season,67.05,109.68,122.9,86.41,38.93,178.97
Mandalay,Jefferson Center,2020-03-05 00:00:00,2020,March,Hot Season,79.38,128.57,144.69,87.88,40.29,188.73
Mandalay,Jefferson Center,2020-03-06 00:00:00,2020,March,Hot Season,64.57,105.65,116.45,90.82,38.35,176.89
Mandalay,Jefferson Center,2020-03-07 00:00:00,2020,March,Hot Season,45.44,73.84,85.93,89.92,38.29,160.47
Mandalay,Jefferson Center,2020-03-08 00:00:00,2020,March,Hot Season,48.6,77.92,89.17,89.08,36.03,162.58
Mandalay,Jefferson Center,2020-03-09 00:00:00,2020,March,Hot Season,65.13,105.31,117.94,88.32,38.13,176.72
Mandalay,Jefferson Center,2020-03-10 00:00:00,2020,March,Hot Season,84.21,137.9,152.18,87.68,39.36,193.55
Mandalay,Jefferson Center,2020-03-11 00:00:00,2020,March,Hot Season,73.83,118.73,131.81,90.74,35.07,183.65
Mandalay,Jefferson Center,2020-03-12 00:00:00,2020,March,Hot Season,81.84,132.68,145.31,92.08,40.05,190.85
Mandalay,Jefferson Center,2020-03-13 00:00:00,2020,March,Hot Season,88.48,145.07,158.73,92.88,40.59,197.25
Mandalay,Jefferson Center,2020-03-14 00:00:00,2020,March,Hot Season,99.49,164.9,179.78,93.01,41.26,215.27
Mandalay,Jefferson Center,2020-03-15 00:00:00,2020,March,Hot Season,96.71,162.73,178.16,94.93,37.7,213.12
Mandalay,Jefferson Center,2020-03-16 00:00:00,2020,March,Hot Season,77.4,128.07,139.6,95.44,37.25,188.47
Mandalay,Jefferson Center,2020-03-17 00:00:00,2020,March,Hot Season,64.42,103.29,114.17,92.47,33.94,175.68
Mandalay,Jefferson Center,2020-03-18 00:00:00,2020,March,Hot Season,89.26,158.32,177.17,89.13,36.27,208.75
Mandalay,Jefferson Center,2020-03-19 00:00:00,2020,March,Hot Season,101.95,181.26,200.06,89.52,34.28,231.48
Mandalay,Jefferson Center,2020-03-20 00:00:00,2020,March,Hot Season,98.91,172.38,190.77,89.43,36.48,222.68
Mandalay,Jefferson Center,2020-03-21 00:00:00,2020,March,Hot Season,105.79,189.86,211.29,88.02,38.67,240.01
Mandalay,Jefferson Center,2020-03-22 00:00:00,2020,March,Hot Season,82.01,144.52,161.13,89.01,38.34,196.96
Mandalay,Jefferson Center,2020-03-23 00:00:00,2020,March,Hot Season,53.37,87.92,98.12,89.64,38.85,167.74
Mandalay,Jefferson Center,2020-03-24 00:00:00,2020,March,Hot Season,62.81,102.38,114.41,91.24,35.02,175.21
Mandalay,Jefferson Center,2020-03-25 00:00:00,2020,March,Hot Season,74.21,123.01,135.9,92.59,34.02,185.86
Mandalay,Jefferson Center,2020-03-26 00:00:00,2020,March,Hot Season,70.9,114.38,123.92,95.02,34.44,181.40
Mandalay,Jefferson Center,2020-03-27 00:00:00,2020,March,Hot Season,59.56,95.21,104.72,96.88,32.34,171.50
Mandalay,Jefferson Center,2020-03-28 00:00:00,2020,March,Hot Season,47.48,75.99,85.64,99.88,31.53,161.58
Mandalay,Jefferson Center,2020-03-29 00:00:00,2020,March,Hot Season,44.07,72.07,81.33,100.69,33.42,159.56
Mandalay,Jefferson Center,2020-03-30 00:00:00,2020,March,Hot Season,55.34,89.02,97.5,98.51,35.77,168.31
Mandalay,Jefferson Center,2020-03-31 00:00:00,2020,March,Hot Season,72.3,114.44,124.4,98.59,33.08,181.43
Mandalay,Jefferson Center,2020-04-01 00:00:00,2020,April,Hot Season,60.31,98.17,108.61,99.89,35.57,173.03
Mandalay,Jefferson Center,2020-04-02 00:00:00,2020,April,Hot Season,68.41,110.66,120.46,97.19,33.42,179.48
Mandalay,Jefferson Center,2020-04-03 00:00:00,2020,April,Hot Season,65.17,104.37,113.97,98.02,30.85,176.23
Mandalay,Jefferson Center,2020-04-04 00:00:00,2020,April,Hot Season,57.99,91.81,99.94,99.12,28.02,169.75
Mandalay,Jefferson Center,2020-04-05 00:00:00,2020,April,Hot Season,50.52,80.98,91.76,96.37,27.79,164.16
Mandalay,Jefferson Center,2020-04-06 00:00:00,2020,April,Hot Season,81.01,137.44,152.46,95.15,30.57,193.31
Mandalay,Jefferson Center,2020-04-07 00:00:00,2020,April,Hot Season,77.08,118.21,141.7,94.79,27.94,183.38
Mandalay,Jefferson Center,2020-04-08 00:00:00,2020,April,Hot Season,72.82,119.16,131.17,94.11,31.48,183.87
Mandalay,Jefferson Center,2020-04-09 00:00:00,2020,April,Hot Season,65.79,106.05,114.62,97.46,33.97,177.10
Mandalay,Jefferson Center,2020-04-10 00:00:00,2020,April,Hot Season,55.42,88.61,96.42,98.33,33.96,168.10
Mandalay,Jefferson Center,2020-04-11 00:00:00,2020,April,Hot Season,58.54,94.37,104.71,96.47,33.41,171.07
Mandalay,Jefferson Center,2020-04-12 00:00:00,2020,April,Hot Season,60.95,96.94,106.09,98.58,30.38,172.40
Mandalay,Jefferson Center,2020-04-13 00:00:00,2020,April,Hot Season,47.5,76,84.79,96.74,34.6,161.58
Mandalay,Jefferson Center,2020-04-14 00:00:00,2020,April,Hot Season,42.22,66.79,77.13,100.65,31.53,156.83
Mandalay,Jefferson Center,2020-04-15 00:00:00,2020,April,Hot Season,42.4,66.5,77.24,100.49,32.48,156.68
Mandalay,Jefferson Center,2020-04-16 00:00:00,2020,April,Hot Season,38.51,59.89,69.7,100.18,31.8,153.27
Mandalay,Jefferson Center,2020-04-17 00:00:00,2020,April,Hot Season,31.94,50.07,62.17,96.39,37.24,136.88
Mandalay,Jefferson Center,2020-04-18 00:00:00,2020,April,Hot Season,28.12,43.84,53.73,97.85,31.83,121.54
Mandalay,Jefferson Center,2020-04-19 00:00:00,2020,April,Hot Season,31.65,49.8,60.71,98.25,32.4,136.21
Mandalay,Jefferson Center,2020-04-20 00:00:00,2020,April,Hot Season,44.28,68.92,77.5,101.55,30.56,157.93
Mandalay,Jefferson Center,2020-04-21 00:00:00,2020,April,Hot Season,39.19,60.46,69.86,97.91,38.41,153.56
Mandalay,Jefferson Center,2020-04-22 00:00:00,2020,April,Hot Season,27.55,42.74,52.26,95.59,38.06,118.83
Mandalay,Jefferson Center,2020-04-23 00:00:00,2020,April,Hot Season,28.15,43.27,53.04,99.8,32.67,120.13
Mandalay,Jefferson Center,2020-04-24 00:00:00,2020,April,Hot Season,28.84,44.93,55.21,91.99,46.93,124.22
Mandalay,Jefferson Center,2020-04-25 00:00:00,2020,April,Hot Season,24.49,38.42,46.14,91.21,49.26,108.19
Mandalay,Jefferson Center,2020-04-26 00:00:00,2020,April,Hot Season,21.68,33.76,38.21,94.5,43.21,96.55
Mandalay,Jefferson Center,2020-04-27 00:00:00,2020,April,Hot Season,22.62,35.72,42.16,85.92,60.58,101.54
Mandalay,Jefferson Center,2020-04-28 00:00:00,2020,April,Hot Season,23.25,36.14,42.84,91.42,50.3,102.58
Mandalay,Jefferson Center,2020-04-29 00:00:00,2020,April,Hot Season,23.81,36.83,43.63,92.16,52.26,104.27
Mandalay,Jefferson Center,2020-04-30 00:00:00,2020,April,Hot Season,17.82,27.74,31.82,89.08,59.51,83.89
Mandalay,Jefferson Center,2020-05-01 00:00:00,2020,May,Hot Season,26.12,41.25,47.86,94.96,48.28,115.16
Mandalay,Jefferson Center,2020-05-02 00:00:00,2020,May,Hot Season,21.44,32.84,38.4,91.37,58.16,94.62
Mandalay,Jefferson Center,2020-05-03 00:00:00,2020,May,Hot Season,20.03,30.58,34.99,97.58,45.44,89.86
Mandalay,Jefferson Center,2020-05-04 00:00:00,2020,May,Hot Season,24.03,37.61,45.58,100.38,40.01,106.20
Mandalay,Jefferson Center,2020-05-05 00:00:00,2020,May,Hot Season,26.25,41.18,49.82,102.82,37.87,114.99
Mandalay,Jefferson Center,2020-05-06 00:00:00,2020,May,Hot Season,19.76,30.74,35.73,101.45,40.22,90.20
Mandalay,Jefferson Center,2020-05-07 00:00:00,2020,May,Hot Season,21.62,33.53,40.06,99.2,37.16,96.07
Mandalay,Jefferson Center,2020-05-08 00:00:00,2020,May,Hot Season,23.71,36.23,44.17,101.61,31.48,102.80
Mandalay,Jefferson Center,2020-05-09 00:00:00,2020,May,Hot Season,25.64,39.08,46.63,101.59,27.9,109.82
Mandalay,Jefferson Center,2020-05-10 00:00:00,2020,May,Hot Season,30.85,47.13,58,103.63,32.12,129.64
Mandalay,Jefferson Center,2020-05-11 00:00:00,2020,May,Hot Season,22.1,34.16,39.99,95.41,47.27,97.39
Mandalay,Jefferson Center,2020-05-12 00:00:00,2020,May,Hot Season,26.93,41.49,49,100.96,41.25,115.75
Mandalay,Jefferson Center,2020-05-13 00:00:00,2020,May,Hot Season,24.17,37.38,44.68,98.24,39.71,105.63
Mandalay,Jefferson Center,2020-05-14 00:00:00,2020,May,Hot Season,27.54,42.52,51.42,102.25,37.11,118.29
Mandalay,Jefferson Center,2020-05-15 00:00:00,2020,May,Hot Season,30.71,47.53,58.84,102.21,37.73,130.62
Mandalay,Jefferson Center,2020-05-16 00:00:00,2020,May,Hot Season,28.6,43.85,53.28,104.68,31.54,121.56
Mandalay,Jefferson Center,2020-05-17 00:00:00,2020,May,Hot Season,29.52,45.36,55.16,104.15,32,125.28
Mandalay,Jefferson Center,2020-05-18 00:00:00,2020,May,Hot Season,18.58,28.53,33.97,103.4,37.44,85.55
Mandalay,Jefferson Center,2020-05-19 00:00:00,2020,May,Hot Season,9.07,14.49,17.05,96.31,53.21,56.03
Mandalay,Jefferson Center,2020-05-20 00:00:00,2020,May,Hot Season,13.33,21.2,24.67,98.26,46.58,70.14
Mandalay,Jefferson Center,2020-05-21 00:00:00,2020,May,Hot Season,21.38,34.01,40.7,94.83,48.85,97.08
Mandalay,Jefferson Center,2020-05-22 00:00:00,2020,May,Hot Season,25.48,40.28,50.08,100.02,41.83,112.77
Mandalay,Jefferson Center,2020-05-23 00:00:00,2020,May,Hot Season,24.87,39,48.14,101.48,39.04,109.62
Mandalay,Jefferson Center,2020-05-24 00:00:00,2020,May,Hot Season,22.91,35.51,43.15,103.66,35.88,101.02
Mandalay,Jefferson Center,2020-05-25 00:00:00,2020,May,Hot Season,21.02,32.45,38.67,104.25,33.46,93.80
Mandalay,Jefferson Center,2020-05-26 00:00:00,2020,May,Hot Season,19.32,30.21,35.66,101.16,34.24,89.09
Mandalay,Jefferson Center,2020-05-27 00:00:00,2020,May,Hot Season,13.43,21.81,25.5,92.64,50.68,71.42
Mandalay,Jefferson Center,2020-05-28 00:00:00,2020,May,Hot Season,7.91,12.96,15.04,90.63,56.43,52.81
Mandalay,Jefferson Center,2020-05-29 00:00:00,2020,May,Hot Season,8.65,13.74,15.56,90.12,60.19,54.45
Mandalay,Jefferson Center,2020-05-30 00:00:00,2020,May,Hot Season,8.92,14.03,16.11,94.56,53.6,55.06
Mandalay,Jefferson Center,2020-05-31 00:00:00,2020,May,Hot Season,12.36,19.68,22.46,96.23,52.12,66.94
Mandalay,Jefferson Center,2020-06-01 00:00:00,2020,June,Hot Season,15.65,24.72,29.32,96.5,51.61,77.54
Mandalay,Jefferson Center,2020-06-02 00:00:00,2020,June,Hot Season,13.89,22.11,25.45,98.63,47.31,72.05
Mandalay,Jefferson Center,2020-06-03 00:00:00,2020,June,Hot Season,14.22,22.8,26.23,99.04,45.27,73.50
Mandalay,Jefferson Center,2020-06-04 00:00:00,2020,June,Hot Season,12.58,19.98,22.75,100.48,44.07,67.57
Mandalay,Jefferson Center,2020-06-05 00:00:00,2020,June,Hot Season,12.42,19.75,22.77,91.89,60.14,67.09
Mandalay,Jefferson Center,2020-06-06 00:00:00,2020,June,Hot Season,11.04,17.39,19.88,98.17,48.41,62.12
Mandalay,Jefferson Center,2020-06-07 00:00:00,2020,June,Hot Season,7.65,12.41,14.43,98.28,46.66,51.65
Mandalay,Jefferson Center,2020-06-08 00:00:00,2020,June,Hot Season,7.36,12.05,14.21,98.73,46.76,50.21
Mandalay,Jefferson Center,2020-06-09 00:00:00,2020,June,Hot Season,10.49,16.06,18.28,95.7,54.07,59.33
Mandalay,Jefferson Center,2020-06-10 00:00:00,2020,June,Hot Season,6.35,10.28,12.09,94.88,53.48,42.83
Mandalay,Jefferson Center,2020-06-11 00:00:00,2020,June,Hot Season,6.98,11.74,13.91,98.55,44.68,48.92
Mandalay,Jefferson Center,2020-06-12 00:00:00,2020,June,Hot Season,6.94,11.58,13.78,98.69,45.28,48.25
Mandalay,Jefferson Center,2020-06-13 00:00:00,2020,June,Hot Season,10.35,16.71,19.59,98.72,47.25,60.69
Mandalay,Jefferson Center,2020-06-14 00:00:00,2020,June,Hot Season,8,13.24,15.64,100.01,45.49,53.40
Mandalay,Jefferson Center,2020-06-15 00:00:00,2020,June,Hot Season,5.98,9.84,11.57,97.99,46.56,41.00
Mandalay,Jefferson Center,2020-06-16 00:00:00,2020,June,Hot Season,4.61,7.78,9.46,97.12,46.97,32.42
Mandalay,Jefferson Center,2020-06-17 00:00:00,2020,June,Hot Season,6.48,10.76,12.9,93.28,54.59,44.83
Mandalay,Jefferson Center,2020-06-18 00:00:00,2020,June,Hot Season,5.52,9.28,11.2,97.28,47.78,38.67
Mandalay,Jefferson Center,2020-06-19 00:00:00,2020,June,Hot Season,5.52,9.26,11.07,98.52,45.64,38.58
Mandalay,Jefferson Center,2020-06-20 00:00:00,2020,June,Hot Season,4.86,8.23,9.97,98.38,44.37,34.29
Mandalay,Jefferson Center,2020-06-21 00:00:00,2020,June,Hot Season,7.69,13.04,15.63,98.76,43.72,52.98
Mandalay,Jefferson Center,2020-06-22 00:00:00,2020,June,Hot Season,8.25,13.71,16.57,101.17,40.63,54.39
Mandalay,Jefferson Center,2020-06-23 00:00:00,2020,June,Hot Season,7.51,12.32,14.7,103.14,39.35,51.46
Mandalay,Jefferson Center,2020-06-24 00:00:00,2020,June,Hot Season,5.96,10.02,12.06,97.01,49.73,41.75
Mandalay,Jefferson Center,2020-06-25 00:00:00,2020,June,Hot Season,9.03,14.39,16.58,92.52,57.41,55.82
Mandalay,Jefferson Center,2020-06-26 00:00:00,2020,June,Hot Season,6.86,11.17,13.13,97.3,48.64,46.54
Mandalay,Jefferson Center,2020-06-27 00:00:00,2020,June,Hot Season,4.48,7.56,9.1,99.54,44.2,31.50
Mandalay,Jefferson Center,2020-06-28 00:00:00,2020,June,Hot Season,5.25,8.71,10.28,100.08,42.49,36.29
Mandalay,Jefferson Center,2020-06-29 00:00:00,2020,June,Hot Season,6.63,10.77,12.64,100.18,42.88,44.88
Mandalay,Jefferson Center,2020-06-30 00:00:00,2020,June,Hot Season,6.54,10.52,12.27,100.57,42.42,43.83
Mandalay,Jefferson Center,2020-07-01 00:00:00,2020,July,Rainy Season,5.02,8.09,9.62,94.89,55.19,33.71
Mandalay,Jefferson Center,2020-07-02 00:00:00,2020,July,Rainy Season,6.22,10.04,11.76,96.6,51.85,41.83
Mandalay,Jefferson Center,2020-07-03 00:00:00,2020,July,Rainy Season,6.82,11.22,13.15,97.42,49.58,46.75
Mandalay,Jefferson Center,2020-07-04 00:00:00,2020,July,Rainy Season,3.13,5.35,6.5,96.12,48.64,22.29
Mandalay,Jefferson Center,2020-07-05 00:00:00,2020,July,Rainy Season,3.35,5.8,7.12,96.3,47.92,24.17
Mandalay,Jefferson Center,2020-07-06 00:00:00,2020,July,Rainy Season,4.78,8.23,10.03,98.61,44.37,34.29
Mandalay,Jefferson Center,2020-07-07 00:00:00,2020,July,Rainy Season,8.85,14.48,17.38,101.02,42.53,56.01
Mandalay,Jefferson Center,2020-07-08 00:00:00,2020,July,Rainy Season,7.43,12.04,14.18,100.65,41.88,50.17
Mandalay,Jefferson Center,2020-07-09 00:00:00,2020,July,Rainy Season,5.75,9.47,11.29,98.01,45.65,39.46
Mandalay,Jefferson Center,2020-07-10 00:00:00,2020,July,Rainy Season,5.34,8.93,10.69,95.5,48.62,37.21
Mandalay,Jefferson Center,2020-07-11 00:00:00,2020,July,Rainy Season,5.75,9.53,11.41,97.3,45.69,39.71
Mandalay,Jefferson Center,2020-07-12 00:00:00,2020,July,Rainy Season,4.86,8.13,9.72,98.71,43.68,33.88
Mandalay,Jefferson Center,2020-07-13 00:00:00,2020,July,Rainy Season,5.98,9.91,11.9,94.55,49.56,41.29
Mandalay,Jefferson Center,2020-07-14 00:00:00,2020,July,Rainy Season,5.83,9.63,11.42,99.25,42.35,40.13
Mandalay,Jefferson Center,2020-07-15 00:00:00,2020,July,Rainy Season,6.11,10.11,12.17,100.46,41.01,42.13
Mandalay,Jefferson Center,2020-07-16 00:00:00,2020,July,Rainy Season,6.32,10.58,12.83,102.73,38.22,44.08
Mandalay,Jefferson Center,2020-07-17 00:00:00,2020,July,Rainy Season,4.24,7.24,8.82,101.27,41.34,30.17
Mandalay,Jefferson Center,2020-07-18 00:00:00,2020,July,Rainy Season,4.34,7.44,9.05,96.23,48.07,31.00
Mandalay,Jefferson Center,2020-07-19 00:00:00,2020,July,Rainy Season,3.7,6.3,7.71,95.85,49.85,26.25
Mandalay,Jefferson Center,2020-07-20 00:00:00,2020,July,Rainy Season,3.8,6.77,8.36,94.98,48.96,28.21
Mandalay,Jefferson Center,2020-07-21 00:00:00,2020,July,Rainy Season,5.88,9.91,11.9,95.3,48.89,41.29
Mandalay,Jefferson Center,2020-07-22 00:00:00,2020,July,Rainy Season,4.24,7.25,8.68,98.45,43.18,30.21
Mandalay,Jefferson Center,2020-07-23 00:00:00,2020,July,Rainy Season,5.4,9.12,10.96,98,44.87,38.00
Mandalay,Jefferson Center,2020-07-24 00:00:00,2020,July,Rainy Season,7.18,11.64,13.77,102.82,38.1,48.50
Mandalay,Jefferson Center,2020-07-25 00:00:00,2020,July,Rainy Season,7.43,11.45,13.38,102.75,41.7,47.71
Mandalay,Jefferson Center,2020-07-26 00:00:00,2020,July,Rainy Season,12.91,20.07,23.62,94.35,57.4,67.76
Mandalay,Jefferson Center,2020-07-27 00:00:00,2020,July,Rainy Season,10.8,16.45,18.49,90.56,64.69,60.15
Mandalay,Jefferson Center,2020-07-28 00:00:00,2020,July,Rainy Season,8.98,14.12,16.14,92.09,59.86,55.25
Mandalay,Jefferson Center,2020-07-29 00:00:00,2020,July,Rainy Season,6.22,10.31,12.51,95.61,51.64,42.96
Mandalay,Jefferson Center,2020-07-30 00:00:00,2020,July,Rainy Season,7.33,11.81,13.83,97.26,47.95,49.21
Mandalay,Jefferson Center,2020-07-31 00:00:00,2020,July,Rainy Season,9.66,15.06,17.56,98.77,48.28,57.22
Mandalay,Jefferson Center,2020-08-01 00:00:00,2020,August,Rainy Season,10.91,16.62,19.19,97.48,52.66,60.51
Mandalay,Jefferson Center,2020-08-02 00:00:00,2020,August,Rainy Season,10.69,16.23,18.22,100.14,49.92,59.69
Mandalay,Jefferson Center,2020-08-03 00:00:00,2020,August,Rainy Season,7.87,12.08,13.59,89.94,67.44,50.33
Mandalay,Jefferson Center,2020-08-04 00:00:00,2020,August,Rainy Season,8.62,13.61,15.59,92.28,61.9,54.18
Mandalay,Jefferson Center,2020-08-05 00:00:00,2020,August,Rainy Season,6.81,10.85,12.85,97.36,49.42,45.21
Mandalay,Jefferson Center,2020-08-06 00:00:00,2020,August,Rainy Season,7.76,12.52,14.49,94.98,56.04,51.88
Mandalay,Jefferson Center,2020-08-07 00:00:00,2020,August,Rainy Season,5.2,8.51,9.82,95.01,53.78,35.46
Mandalay,Jefferson Center,2020-08-08 00:00:00,2020,August,Rainy Season,6.63,10.78,12.34,95.32,51.71,44.92
Mandalay,Jefferson Center,2020-08-09 00:00:00,2020,August,Rainy Season,6.76,11.07,12.98,97.43,48.16,46.13
Mandalay,Jefferson Center,2020-08-10 00:00:00,2020,August,Rainy Season,6.98,11.38,13.18,97.04,48.51,47.42
Mandalay,Jefferson Center,2020-08-11 00:00:00,2020,August,Rainy Season,6.15,10.1,11.69,95.79,49.86,42.08
Mandalay,Jefferson Center,2020-08-12 00:00:00,2020,August,Rainy Season,8.21,13.39,15.55,97.22,47.28,53.71
Mandalay,Jefferson Center,2020-08-13 00:00:00,2020,August,Rainy Season,9.11,14.65,16.77,95.85,49.42,56.36
Mandalay,Jefferson Center,2020-08-14 00:00:00,2020,August,Rainy Season,6.05,10.07,11.89,95.02,49.81,41.96
Mandalay,Jefferson Center,2020-08-15 00:00:00,2020,August,Rainy Season,6.5,10.86,12.96,93.99,50.59,45.25
Mandalay,Jefferson Center,2020-08-16 00:00:00,2020,August,Rainy Season,7.43,12.5,14.89,94.73,48.79,51.84
Mandalay,Jefferson Center,2020-08-17 00:00:00,2020,August,Rainy Season,8.43,14.06,16.6,92.87,52.44,55.12
Mandalay,Jefferson Center,2020-08-18 00:00:00,2020,August,Rainy Season,8.05,13.41,15.9,90.43,54.85,53.75
Mandalay,Jefferson Center,2020-08-19 00:00:00,2020,August,Rainy Season,8.91,14.87,17.5,92.28,52.64,56.83
Mandalay,Jefferson Center,2020-08-20 00:00:00,2020,August,Rainy Season,10.33,16.96,19.68,92.64,58.13,61.22
Mandalay,Jefferson Center,2020-08-21 00:00:00,2020,August,Rainy Season,12.28,19.67,22.86,94.95,53.94,66.92
Mandalay,Jefferson Center,2020-08-22 00:00:00,2020,August,Rainy Season,14.2,22.81,26.55,93.35,58.07,73.52
